dataset	image	max_sim_image	max_sim_image_dist	med_sim_image	med_sim_image_dist	min_sim_image	min_sim_image_dist
mscoco	326	207	0.26017820835113525	2417	0.7990196198225021	953	0.9429613910615444
mscoco	327	569	0.38095998764038086	3790	0.810152605175972	1701	0.9717636499553919
mscoco	328	1182	0.29021668434143066	4000	0.7687862068414688	362	0.958763375878334
mscoco	329	3229	0.4496003985404968	818	0.799503430724144	2494	0.9502963051199913
mscoco	330	1797	0.3471287488937378	568	0.8690184205770493	4748	0.9711579773575068
mscoco	331	3427	0.2951018214225769	4953	0.7513322979211807	1127	0.9365201368927956
mscoco	332	830	0.2988353967666626	4948	0.7817764580249786	349	0.9560556448996067
mscoco	333	594	0.18912333250045776	4975	0.7965769618749619	3079	0.9553774185478687
mscoco	334	1937	0.44409310817718506	3236	0.7866606116294861	2680	0.9300372749567032
mscoco	335	3140	0.29117149114608765	504	0.8663486242294312	3580	0.9689562059938908
mscoco	336	4886	0.31572455167770386	640	0.8723412603139877	1661	0.9658245407044888
mscoco	337	3792	0.4290921688079834	4379	0.7990579903125763	4426	0.9505769237875938
mscoco	338	3494	0.19713717699050903	2989	0.7798193097114563	1119	0.9564401060342789
mscoco	339	1426	0.2933383584022522	4363	0.8622143566608429	4746	0.9631726443767548
mscoco	340	2829	0.3318426012992859	1778	0.7849136143922806	4931	0.9418456293642521
mscoco	341	386	0.3385167717933655	482	0.865826427936554	3488	0.965718001127243
mscoco	342	1216	0.3396204710006714	250	0.8159929662942886	2635	0.9594573564827442
mscoco	343	2692	0.4384780526161194	3278	0.8042458593845367	302	0.9453478083014488
mscoco	344	3140	0.22412902116775513	435	0.8928652182221413	3641	0.9766083247959614
mscoco	345	3507	0.389423131942749	164	0.8234014809131622	3426	0.9404689595103264
mscoco	346	2446	0.3675106167793274	2667	0.7744067013263702	3634	0.9504601061344147
mscoco	347	3891	0.5156968235969543	1941	0.8199901431798935	873	0.953225526958704
mscoco	348	3096	0.37973058223724365	3866	0.8858740776777267	3563	0.9657585583627224
mscoco	349	3646	0.3477857708930969	745	0.810064047574997	2760	0.9585698693990707
mscoco	350	899	0.2987089157104492	1755	0.8733826875686646	1366	0.9708795584738255
mscoco	351	81	0.3946528434753418	1775	0.8313768953084946	3156	0.9610176756978035
mscoco	352	2706	0.21637606620788574	869	0.8395123779773712	738	0.9564181119203568
mscoco	353	2960	0.5683273673057556	372	0.8555213063955307	256	0.9505629912018776
mscoco	354	4902	0.4575344920158386	4582	0.7670579254627228	1455	0.9033372774720192
mscoco	355	1690	0.35128432512283325	2248	0.8593355566263199	778	0.951407890766859
mscoco	356	3903	0.31636130809783936	3205	0.8347114026546478	1020	0.955189373344183
mscoco	357	4039	0.45648014545440674	3234	0.8043806850910187	4748	0.950941301882267
mscoco	358	3908	0.3949427008628845	3374	0.8410620093345642	4099	0.9581823274493217
mscoco	359	864	0.20893573760986328	2435	0.8668104261159897	302	0.9694121293723583
mscoco	360	4293	0.22678667306900024	4767	0.8505256026983261	3580	0.9660061635077
mscoco	361	751	0.33367258310317993	4211	0.8013024628162384	387	0.9366483464837074
mscoco	362	2834	0.3160386085510254	217	0.7824629694223404	4614	0.9426663406193256
mscoco	363	2856	0.642079770565033	2148	0.8840321749448776	569	0.9744340013712645
mscoco	364	343	0.5060363113880157	2841	0.8057975471019745	4735	0.9520676806569099
mscoco	365	365	0.22946679592132568	147	0.8408508002758026	552	0.9654896296560764
mscoco	366	365	0.22946679592132568	515	0.8315970450639725	3052	0.9594789333641529
mscoco	367	4290	0.3969395160675049	3171	0.8461886197328568	1071	0.9616168960928917
mscoco	368	1449	0.28405696153640747	1987	0.778055727481842	344	0.9390389360487461
mscoco	369	2555	0.20479512214660645	4871	0.7730766981840134	3896	0.9551941268146038
mscoco	370	3792	0.46651458740234375	3985	0.7697789072990417	3481	0.9265909120440483
mscoco	371	3497	0.4954650402069092	784	0.8428917080163956	873	0.9817297272384167
mscoco	372	4072	0.22165119647979736	4280	0.8369390964508057	2494	0.9616091102361679
mscoco	373	2084	0.5394054353237152	3403	0.8448796570301056	4452	0.9431877695024014
mscoco	374	4665	0.22674697637557983	3117	0.7928206771612167	3697	0.935993380844593
mscoco	375	2990	0.3664461374282837	3084	0.7541351616382599	418	0.9315130710601807
mscoco	376	3871	0.5224871635437012	4798	0.8083059042692184	3738	0.9311915412545204
mscoco	377	2344	0.4269014596939087	654	0.8370058238506317	1924	0.9397977739572525
mscoco	378	4201	0.4380715489387512	3357	0.8485175967216492	4628	0.9507289193570614
mscoco	379	50	0.45526421070098877	3806	0.7363646626472473	966	0.9156464785337448
mscoco	380	1214	0.4499901533126831	2496	0.7514039725065231	1152	0.9239392504096031
mscoco	381	3126	0.4270220398902893	3744	0.7655876874923706	718	0.9386997073888779
mscoco	382	911	0.35385847091674805	3395	0.8615552932024002	4426	0.9625420458614826
mscoco	383	996	0.4599631428718567	683	0.7903549820184708	561	0.9561292044818401
mscoco	384	82	0.3694767355918884	1988	0.8002902269363403	353	0.9278349280357361
mscoco	385	3370	0.2808878421783447	986	0.77752585709095	4257	0.9188536405563354
mscoco	386	442	0.46903204917907715	2757	0.8190404772758484	1279	0.9357436075806618
mscoco	387	341	0.3385167717933655	578	0.8722350597381592	2841	0.9671952240169048
mscoco	388	4690	0.30577147006988525	1088	0.8448912799358368	2494	0.974983150139451
mscoco	389	4813	0.4335845112800598	3026	0.8154845535755157	3580	0.9506351724267006
mscoco	390	1850	0.4077908992767334	4207	0.7950141727924347	4072	0.9496102519333363
mscoco	391	3138	0.38422244787216187	3421	0.8505401760339737	3641	0.9503043107688427
mscoco	392	3053	0.5368628799915314	3997	0.795242503285408	4290	0.9387854933738708
mscoco	393	4678	0.42389893531799316	3281	0.8478991985321045	3580	0.9633478820323944
mscoco	394	862	0.35165899991989136	2575	0.8197882175445557	4116	0.948599748313427
mscoco	395	4084	0.21811509132385254	3727	0.835560604929924	3580	0.9464298114180565
mscoco	396	2741	0.3582051992416382	3745	0.8317529857158661	833	0.9527753926813602
mscoco	397	774	0.5010577738285065	2073	0.7909099757671356	4041	0.9252359643578529
mscoco	398	2134	0.27432340383529663	3080	0.8027464151382446	3528	0.9408990368247032
mscoco	399	2623	0.1959972381591797	4173	0.8213655799627304	1667	0.9412821345031261
mscoco	400	1869	0.2581149935722351	2720	0.8040992319583893	371	0.9329230040311813
mscoco	401	13	0.354403555393219	1043	0.800713837146759	4398	0.9449736997485161
mscoco	402	1868	0.19697242975234985	2565	0.8436591178178787	2760	0.9548678025603294
mscoco	403	4824	0.35198575258255005	2045	0.7816465795040131	592	0.9258994981646538
mscoco	404	270	0.3187098503112793	1318	0.8093298077583313	344	0.9360358119010925
mscoco	405	781	0.3245435357093811	1878	0.8354838341474533	1529	0.9652634114027023
mscoco	406	2130	0.17699486017227173	4990	0.8317723423242569	2028	0.9588827192783356
mscoco	407	4828	0.34476184844970703	3176	0.7894162088632584	256	0.9398441910743713
mscoco	408	267	0.4870203137397766	1558	0.7952511161565781	3765	0.925935298204422
mscoco	409	1736	0.4077020287513733	96	0.8022919148206711	4385	0.9402969218790531
mscoco	410	411	0.19051837921142578	351	0.8035054802894592	2400	0.9251874014735222
mscoco	411	411	0.23048168420791626	855	0.8309431225061417	4266	0.9413926973938942
mscoco	412	410	0.19051837921142578	3136	0.814753845334053	943	0.938066441565752
mscoco	413	1878	0.27973175048828125	452	0.7920633107423782	214	0.9416899085044861
mscoco	414	2885	0.5410860180854797	3871	0.8127497285604477	2904	0.9322468563914299
mscoco	415	412	0.22748005390167236	2075	0.7870829403400421	953	0.931524932384491
mscoco	416	1253	0.20890897512435913	2441	0.8473643809556961	1667	0.9500099942088127
mscoco	417	3973	0.3804207444190979	347	0.813783809542656	1426	0.9559435956180096
mscoco	418	2006	0.2666622996330261	2050	0.8758539333939552	750	0.9736174382269382
mscoco	419	4931	0.36856377124786377	3374	0.887297973036766	302	0.9700452815741301
mscoco	420	1246	0.4415607452392578	1066	0.8263740241527557	1292	0.957326453179121
mscoco	421	832	0.22289061546325684	129	0.8291079849004745	2028	0.9466172941029072
mscoco	422	29	0.30796629190444946	1189	0.8328890204429626	1221	0.9629514925181866
mscoco	423	3707	0.24464845657348633	584	0.8619122356176376	953	0.967277217656374
mscoco	424	2376	0.4284072518348694	2925	0.8126855194568634	1417	0.9497433863580227
mscoco	425	4833	0.2749939560890198	4375	0.8187796026468277	3080	0.941257257014513
mscoco	426	918	0.2546578645706177	1946	0.8041576743125916	1426	0.9542946144938469
mscoco	427	4599	0.38442373275756836	3136	0.7795014977455139	1716	0.941245760768652
mscoco	428	2637	0.3404148817062378	3471	0.8182605654001236	592	0.9637207090854645
mscoco	429	3547	0.3093082308769226	1582	0.7888919860124588	902	0.9458736069500446
mscoco	430	2638	0.40159177780151367	2523	0.744818925857544	1716	0.9123910814523697
mscoco	431	158	0.34226441383361816	2413	0.8403704315423965	2957	0.9564112424850464
mscoco	432	3009	0.4650040864944458	4294	0.7740756869316101	2116	0.9304720982909203
mscoco	433	4203	0.479361891746521	462	0.7825588881969452	3810	0.9308184310793877
mscoco	434	3586	0.26166218519210815	4637	0.7903132289648056	2484	0.9366023540496826
mscoco	435	2378	0.19609493017196655	4916	0.7844401150941849	1715	0.9373461976647377
mscoco	436	1549	0.5113618671894073	2246	0.8203800469636917	625	0.9559382870793343
mscoco	437	688	0.3298248052597046	2074	0.8095198422670364	625	0.9512328021228313
mscoco	438	3150	0.5212879776954651	1169	0.8072476387023926	3971	0.9341873973608017
mscoco	439	4848	0.37149888277053833	4376	0.7990121394395828	2494	0.9463343098759651
mscoco	440	3685	0.38179272413253784	1672	0.7561151087284088	625	0.9227693602442741
mscoco	441	4603	0.4857792258262634	875	0.7662845849990845	4886	0.9258890375494957
mscoco	442	4113	0.29826587438583374	3510	0.7605695128440857	2843	0.9068256318569183
mscoco	443	4627	0.45403409004211426	3599	0.8000995516777039	1279	0.9399736598134041
mscoco	444	562	0.3861302137374878	772	0.8339885324239731	2834	0.9626996479928493
mscoco	445	2416	0.45778530836105347	2319	0.7840106189250946	599	0.9347576797008514
mscoco	446	985	0.3199986219406128	2440	0.7965392172336578	2957	0.9532498195767403
mscoco	447	3351	0.18432098627090454	1806	0.8275945484638214	4962	0.9734855964779854
mscoco	448	2675	0.4993947148323059	3210	0.8044420629739761	2332	0.9483162946999073
mscoco	449	3038	0.26755136251449585	3224	0.7594404518604279	684	0.9097017496824265
mscoco	450	2967	0.3871639370918274	4149	0.7940957248210907	1202	0.9363114386796951
mscoco	451	2105	0.3416844606399536	219	0.7267123758792877	1957	0.9105116352438927
mscoco	452	1527	0.3409131169319153	3466	0.7977214455604553	551	0.9551525488495827
mscoco	453	1040	0.5485964417457581	1871	0.7938248366117477	200	0.9398609064519405
mscoco	454	974	0.3918687105178833	1955	0.8048789203166962	552	0.9403603114187717
mscoco	455	613	0.592568427324295	426	0.8274218738079071	1234	0.9557374343276024
mscoco	456	3712	0.3950190544128418	3192	0.7570513486862183	770	0.9310949072241783
mscoco	457	1113	0.3906102180480957	4829	0.8143644779920578	4393	0.959565531462431
mscoco	458	4373	0.32933759689331055	3436	0.7931632101535797	979	0.952272966504097
mscoco	459	3654	0.44091731309890747	2198	0.8345535844564438	1308	0.9530556313693523
mscoco	460	1078	0.3608364462852478	2915	0.7983366847038269	969	0.9525815024971962
mscoco	461	959	0.3389044404029846	978	0.8417834937572479	2174	0.9417136386036873
mscoco	462	1837	0.2340748906135559	288	0.8699756413698196	543	0.9640242755413055
mscoco	463	4534	0.3214142322540283	3318	0.8086199909448624	1534	0.9495895840227604
mscoco	464	4885	0.30423498153686523	987	0.8773553669452667	1292	0.9630057848989964
mscoco	465	3379	0.3399757146835327	4732	0.7457205951213837	599	0.923902153968811
mscoco	466	1296	0.2941035032272339	3994	0.8061354756355286	3580	0.9596553221344948
mscoco	467	4322	0.35874229669570923	187	0.8526774495840073	2995	0.9568922519683838
mscoco	468	4775	0.4250498414039612	1474	0.7655615657567978	3332	0.9153813421726227
mscoco	469	1216	0.4388248920440674	3501	0.8442833572626114	418	0.9560304544866085
mscoco	470	724	0.4793916344642639	2718	0.779015988111496	4886	0.9560091756284237
mscoco	471	3725	0.2519227862358093	206	0.7428800761699677	3003	0.9360682815313339
mscoco	472	4911	0.5197953581809998	12	0.7765651494264603	3620	0.9191147536039352
mscoco	473	4318	0.43975090980529785	4671	0.8041902929544449	3827	0.9451287686824799
mscoco	474	1916	0.48483413457870483	1093	0.8260139673948288	418	0.944026093930006
mscoco	475	4647	0.19651532173156738	3208	0.8153237253427505	3079	0.9595229923725128
mscoco	476	3532	0.4609854817390442	1785	0.8347308188676834	2668	0.9529808908700943
mscoco	477	2321	0.505197137594223	2779	0.7930519580841064	3616	0.934900775551796
mscoco	478	4891	0.3501408100128174	3333	0.8658212274312973	3580	0.9745123628526926
mscoco	479	1002	0.3101891875267029	4770	0.8581510782241821	1810	0.958565142005682
mscoco	480	977	0.47044837474823	3245	0.8173455744981766	4116	0.9497032053768635
mscoco	481	2901	0.5013713836669922	2532	0.7715853899717331	3634	0.94564588367939
mscoco	482	96	0.3500291705131531	1139	0.8091497868299484	3156	0.9457238130271435
mscoco	483	873	0.18928653001785278	2377	0.8399638533592224	1202	0.9535106867551804
mscoco	484	4678	0.277656614780426	3400	0.8343030661344528	3580	0.9684680849313736
mscoco	485	4963	0.24654561281204224	2516	0.8767959699034691	1935	0.9798530619591475
mscoco	486	4044	0.35064148902893066	4228	0.7898761481046677	4847	0.9236918389797211
mscoco	487	866	0.31560444831848145	1983	0.7817379832267761	2441	0.9273573011159897
mscoco	488	3335	0.44233375787734985	1620	0.7912435084581375	2370	0.9481923393905163
mscoco	489	2076	0.464241623878479	1069	0.8089909553527832	953	0.9507988095283508
mscoco	490	3996	0.4101254343986511	1983	0.8205342590808868	1293	0.9621235653758049
mscoco	491	4168	0.4842098355293274	1830	0.8227880001068115	3135	0.9480780586600304
mscoco	492	1747	0.318209171295166	4593	0.800263985991478	1957	0.941771749407053
mscoco	493	4903	0.30896246433258057	3002	0.8344145119190216	1131	0.9556051082909107
mscoco	494	2140	0.42935144901275635	3471	0.8068365454673767	4748	0.9473462253808975
mscoco	495	480	0.48519015312194824	2189	0.8373737931251526	552	0.9678002297878265
mscoco	496	3266	0.3934019207954407	1635	0.792645052075386	592	0.9260989800095558
mscoco	497	3121	0.3434269428253174	1868	0.7790762931108475	2794	0.9384702742099762
mscoco	498	2074	0.44310814142227173	4924	0.755315512418747	953	0.939010426402092
mscoco	499	753	0.4277653694152832	2111	0.7958270609378815	4531	0.9515336975455284
mscoco	500	4396	0.3995668888092041	2561	0.7809562832117081	552	0.9558879621326923
mscoco	501	873	0.26347100734710693	2123	0.8313149511814117	2502	0.9560679644346237
mscoco	502	2103	0.5463771820068359	1439	0.8348203897476196	2880	0.9558960497379303
mscoco	503	1671	0.39234572649002075	1491	0.8167572468519211	4385	0.944837898015976
mscoco	504	3684	0.339072585105896	4935	0.8255087286233902	2494	0.9572176970541477
mscoco	505	313	0.4874148964881897	1873	0.7885215431451797	599	0.9393873624503613
mscoco	506	4189	0.18203437328338623	1466	0.8009063154459	1208	0.9457010328769684
mscoco	507	1436	0.49588310718536377	4471	0.828098475933075	2837	0.9592983387410641
mscoco	508	4346	0.47067928314208984	3262	0.7491746544837952	2880	0.895841158926487
mscoco	509	769	0.2697489857673645	3120	0.8487687855958939	1318	0.9621795751154423
mscoco	510	3664	0.3739229440689087	218	0.847460925579071	3580	0.9700771868228912
mscoco	511	982	0.2912982106208801	1885	0.8611416816711426	1935	0.9637482278048992
mscoco	512	4437	0.4771103262901306	4976	0.7870998382568359	4426	0.9390049576759338
mscoco	513	664	0.1446775197982788	1781	0.8286465257406235	256	0.9714154060930014
mscoco	514	772	0.35134732723236084	2916	0.8318990767002106	3327	0.9600515402853489
mscoco	515	3960	0.4091705083847046	4518	0.8511680364608765	3440	0.9619314074516296
mscoco	516	1245	0.45198971033096313	1175	0.7824822813272476	2843	0.9283101335167885
mscoco	517	4975	0.517577201128006	3958	0.8401602059602737	2950	0.9508740901947021
mscoco	518	372	0.27202659845352173	4772	0.8336419016122818	1318	0.9471091702580452
mscoco	519	4070	0.2727270722389221	322	0.8172881901264191	1547	0.9470864124596119
mscoco	520	4692	0.40904468297958374	117	0.8302464783191681	371	0.959555447101593
mscoco	521	1000	0.4909195303916931	1920	0.783601701259613	4292	0.9339626356959343
mscoco	522	1434	0.44196629524230957	4861	0.7891944348812103	4738	0.9413601458072662
mscoco	523	2244	0.47938716411590576	1412	0.8275151401758194	2295	0.9483179524540901
mscoco	524	3287	0.36118555068969727	4751	0.7699126601219177	344	0.9266312494874
mscoco	525	3551	0.31939637660980225	2219	0.8133316487073898	3580	0.9408778734505177
mscoco	526	3166	0.5092723965644836	642	0.791801244020462	464	0.9297599121928215
mscoco	527	271	0.4227551221847534	3371	0.7962294965982437	2819	0.9297964125871658
mscoco	528	2624	0.4201236963272095	1232	0.7665574699640274	3018	0.9172347858548164
mscoco	529	3149	0.20557397603988647	4719	0.8212327212095261	2760	0.9523909911513329
mscoco	530	1617	0.3636971116065979	4384	0.7602027952671051	2957	0.9304502084851265
mscoco	531	2623	0.3055558204650879	3755	0.8494377285242081	1981	0.9640142805874348
mscoco	532	2926	0.3165619373321533	2368	0.8087125569581985	447	0.9547549299895763
mscoco	533	4798	0.38755494356155396	2606	0.7778492867946625	344	0.9539961777627468
mscoco	534	1875	0.23710006475448608	3989	0.8227567225694656	302	0.9470582939684391
mscoco	535	2582	0.5686699450016022	2853	0.8034507632255554	3332	0.9348884895443916
mscoco	536	793	0.26284879446029663	3953	0.7947687208652496	1712	0.9505121968686581
mscoco	537	139	0.30751562118530273	530	0.7722914069890976	371	0.9275699034333229
mscoco	538	3909	0.4930487871170044	3126	0.7997651249170303	1626	0.9366569370031357
mscoco	539	4837	0.22960054874420166	2092	0.7682856470346451	515	0.9349415898323059
mscoco	540	1014	0.3572661876678467	112	0.7957670539617538	4885	0.9420302882790565
mscoco	541	647	0.5085666477680206	2422	0.7982973903417587	348	0.9590550363063812
mscoco	542	1152	0.3703228831291199	572	0.8278970569372177	344	0.9612779840826988
mscoco	543	3713	0.35584914684295654	3962	0.8507536053657532	1280	0.9813359081745148
mscoco	544	1142	0.274108350276947	4901	0.8464189320802689	1447	0.9699717778712511
mscoco	545	2378	0.27737343311309814	1925	0.8341955691576004	1281	0.9579738862812519
mscoco	546	3696	0.3899381756782532	36	0.8193447440862656	502	0.951007068157196
